"study_id","cell_id","cell_class","variant_id","scenario_id","n_x","n_y","moment_type","interval_id","tail_count_stratum","replications","continuum_band_coverage","any_primary_false_report_rate","reversal_certification_rate","exact_count_certification_rate","derivative_assisted_local_exact_root_certification_rate","derivative_assisted_false_exact_root_report_rate","mean_y_ess_ratio_upper","mean_y_max_share_upper","continuum_band_coverage_denominator","continuum_band_coverage_mcse","continuum_band_coverage_wilson_lower","continuum_band_coverage_wilson_upper","any_primary_false_report_rate_denominator","any_primary_false_report_rate_mcse","any_primary_false_report_rate_wilson_lower","any_primary_false_report_rate_wilson_upper","reversal_certification_rate_denominator","reversal_certification_rate_mcse","reversal_certification_rate_wilson_lower","reversal_certification_rate_wilson_upper","exact_count_certification_rate_denominator","exact_count_certification_rate_mcse","exact_count_certification_rate_wilson_lower","exact_count_certification_rate_wilson_upper","derivative_assisted_local_exact_root_certification_rate_denominator","derivative_assisted_local_exact_root_certification_rate_mcse","derivative_assisted_local_exact_root_certification_rate_wilson_lower","derivative_assisted_local_exact_root_certification_rate_wilson_upper","derivative_assisted_false_exact_root_report_rate_denominator","derivative_assisted_false_exact_root_report_rate_mcse","derivative_assisted_false_exact_root_report_rate_wilson_lower","derivative_assisted_false_exact_root_report_rate_wilson_upper"
"main_final_v003","M020_RARE_CROSSING_P05_n250","power","main_primary","RARE_CROSSING_P05",250,250,"absolute","K2","6+",2014,0.945878848063555,0.0258192651439921,0.5,0.5,,,0.0572669576593551,0.0924476501852661,2014,0.00504163661192195,0.935121565533778,0.954938449909484,2014,0.00353396280315028,0.0197435082999765,0.0337004619134817,2014,0.0111414129455397,0.478184027628568,0.521815972371432,2014,0.0111414129455397,0.478184027628568,0.521815972371432,0,,,,0,,,
"main_final_v003","M021_RARE_CROSSING_P05_n500","power","main_primary","RARE_CROSSING_P05",500,500,"absolute","K2","6+",2032,0.943897637795276,0.0344488188976378,0.941437007874016,0.941437007874016,,,0.0567670690900984,0.0458872002748154,2032,0.00510494622542254,0.933028943529037,0.953091138260144,2032,0.00404587970723441,0.0273564261024065,0.0432981222650373,2032,0.00520889268761799,0.930370493238304,0.95083761470504,2032,0.00520889268761799,0.930370493238304,0.95083761470504,0,,,,0,,,
"main_final_v003","M022_RARE_CROSSING_P05_n1000","power","main_primary","RARE_CROSSING_P05",1000,1000,"absolute","K2","6+",2032,0.94242125984252,0.0403543307086614,1,1,,,0.0569601904805873,0.0226664911709526,2032,0.00516763420981551,0.93143325408756,0.951739643394118,2032,0.004365547082507,0.0326295175920927,0.0498137680053624,2032,0,0.998113085474288,1,2032,0,0.998113085474288,1,0,,,,0,,,
"main_final_v003","M030_RARE_EQUAL_P01_n100","stress","main_primary","RARE_EQUAL_P01",100,100,"absolute","K2","6+",1,0,1,0,0,,,0.0667430222736221,0.168413525020366,1,0,0,0.793450685622762,1,0,0.206549314377238,1,1,0,0,0.793450685622762,1,0,0,0.793450685622762,0,,,,0,,,
"main_final_v003","M031_RARE_EQUAL_P01_n250","stress","main_primary","RARE_EQUAL_P01",250,250,"absolute","K2","6+",85,0.811764705882353,0.188235294117647,0,0,,,0.0335474323066854,0.156683227412426,85,0.0423990521767104,0.71588975630597,0.880678565551151,85,0.0423990521767104,0.119321434448849,0.28411024369403,85,0,3.46944695195361e-18,0.0432394838140515,85,0,3.46944695195361e-18,0.0432394838140515,0,,,,0,,,
"main_final_v003","M032_RARE_EQUAL_P01_n500","stress","main_primary","RARE_EQUAL_P01",500,500,"absolute","K2","6+",786,0.951653944020356,0.0483460559796438,0,0,,,0.0228998017920732,0.128707553599682,786,0.00765083398228585,0.934338013435366,0.964576562484838,786,0.00765083398228585,0.035423437515162,0.0656619865646334,786,0,0,0.00486358215030871,786,0,0,0.00486358215030871,0,,,,0,,,
"main_final_v003","M034_RARE_NO_ROOT_P01_n250","stress","main_primary","RARE_NO_ROOT_P01",250,250,"absolute","K2","6+",102,0.931372549019608,0,0,0,,,0.033746688387009,0.154547698253459,102,0.0250328654467239,0.865070449613252,0.966361779123133,102,0,0,0.0362944621464632,102,0,0,0.0362944621464632,102,0,0,0.0362944621464632,0,,,,0,,,
"main_final_v003","M035_RARE_NO_ROOT_P01_n500","stress","main_primary","RARE_NO_ROOT_P01",500,500,"absolute","K2","6+",776,0.983247422680412,0,0,0,,,0.0231062943810455,0.12694129914427,776,0.00460724559247777,0.971549974405948,0.990183967175176,776,0,4.33680868994202e-19,0.00492594844406365,776,0,4.33680868994202e-19,0.00492594844406365,776,0,4.33680868994202e-19,0.00492594844406365,0,,,,0,,,
"main_final_v003","M036_RARE_CROSSING_P01_n100","stress","main_primary","RARE_CROSSING_P01",100,100,"absolute","K2","6+",2,0.5,0.5,0,0,,,0.066229140684142,0.179766762754376,2,0.353553390593274,0.0945312057342307,0.905468794265769,2,0.353553390593274,0.0945312057342307,0.905468794265769,2,0,0,0.657619772493347,2,0,0,0.657619772493347,0,,,,0,,,
"main_final_v003","M037_RARE_CROSSING_P01_n250","stress","main_primary","RARE_CROSSING_P01",250,250,"absolute","K2","6+",72,0.875,0.0555555555555556,0,0,,,0.0332106466705059,0.158831882329414,72,0.0389755977788952,0.779189462758392,0.932822157794265,72,0.0269951476613208,0.0218142159813167,0.134320159659979,72,0,0,0.0506511725964578,72,0,0,0.0506511725964578,0,,,,0,,,
"main_final_v003","M038_RARE_CROSSING_P01_n500","stress","main_primary","RARE_CROSSING_P01",500,500,"absolute","K2","6+",788,0.977157360406091,0.00761421319796954,0,0,,,0.0230692361284809,0.127428196495016,788,0.00532221345911931,0.964182154581381,0.985502901212451,788,0.00309663255683698,0.0034941989834275,0.0165116476974057,788,0,0,0.0048512979181657,788,0,0,0.0048512979181657,0,,,,0,,,
"main_final_v003","M039_RARE_CROSSING_P01_n1000","stress","main_primary","RARE_CROSSING_P01",1000,1000,"absolute","K2","6+",1900,0.973684210526316,0.0142105263157895,0.182105263157895,0.182105263157895,,,0.0195254467009887,0.0841844032091593,1900,0.00367231955223347,0.965474845059279,0.979982031961869,1900,0.00271531594145213,0.00978457096232846,0.0205968762704275,1900,0.00885387028925735,0.165399079024123,0.200094305730573,1900,0.00885387028925735,0.165399079024123,0.200094305730573,0,,,,0,,,
"main_final_v003","M047_RARE_CROSSING_P01_nx100_ny400","stress","main_primary","RARE_CROSSING_P01",100,400,"absolute","K2","6+",413,0.883777239709443,0.0823244552058111,0,0,,,0.0256957864753775,0.137360703562824,413,0.0157703732931049,0.849271264325236,0.911209713015261,413,0.013524897611503,0.0595084399291279,0.112838761387997,413,0,8.67361737988404e-19,0.00921563519992031,413,0,8.67361737988404e-19,0.00921563519992031,0,,,,0,,,
"main_final_v003","M048_RARE_CROSSING_P01_nx400_ny100","stress","main_primary","RARE_CROSSING_P01",400,100,"absolute","K2","6+",1,0,1,0,0,,,0.0662890202225821,0.180388209415529,1,0,0,0.793450685622762,1,0,0.206549314377238,1,1,0,0,0.793450685622762,1,0,0,0.793450685622762,0,,,,0,,,
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"signed","K2","6+",2032,0.965551181102362,0.0231299212598425,0,0,,,0.373589991272971,0.0340796214277424,2032,0.00404587970723441,0.956701877734963,0.972643573897593,2032,0.00333459910367975,0.017438500657776,0.0306209680188129,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"signed","K2","6+",2032,0.968996062992126,0.0177165354330709,0,0,,,0.37174337986398,0.013644292177527,2032,0.0038450994541041,0.960530135286496,0.975692079730233,2032,0.00292648271570072,0.0128243668046116,0.0244287594111336,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"absolute","K3","6+",2032,0.977362204724409,0.0226377952755906,0,0,,,0.348594508761193,0.0367918740943385,2032,0.00329976477781418,0.969937665559858,0.982985260532721,2032,0.00329976477781418,0.0170147394672789,0.0300623344401423,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"absolute","K3","6+",2032,0.97490157480315,0.0250984251968504,0,0,,,0.346699845018568,0.0147388253744075,2032,0.00347009824294546,0.967151794626135,0.980859157620606,2032,0.00347009824294546,0.0191408423793943,0.032848205373865,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","K3","6+",752,0.973404255319149,0.00797872340425532,0.023936170212766,0.023936170212766,,,0.0722489028714744,0.168928374397607,752,0.0058673740734887,0.959278042464483,0.982718445940508,752,0.00324427961734141,0.00366170275399954,0.017297003117217,752,0.00557387880724554,0.0151935087441143,0.0375178877474951,752,0.00557387880724554,0.0151935087441143,0.0375178877474951,0,,,,0,,,
"main_final_v003","M020_RARE_CROSSING_P05_n250","power","main_primary","RARE_CROSSING_P05",250,250,"absolute","K3","6+",2014,0.945878848063555,0.0253227408142999,0.698609731876862,0.698609731876862,,,0.0511562456888855,0.102067544553207,2014,0.00504163661192195,0.935121565533778,0.954938449909484,2014,0.00350070922108956,0.019312367282705,0.0331404447843798,2014,0.0102247381536024,0.678207025517159,0.718256233032178,2014,0.0102247381536024,0.678207025517159,0.718256233032178,0,,,,0,,,
"main_final_v003","M021_RARE_CROSSING_P05_n500","power","main_primary","RARE_CROSSING_P05",500,500,"absolute","K3","6+",2032,0.941437007874016,0.0334645669291339,0.970964566929134,0.970964566929134,,,0.0506621640409499,0.0506505715027867,2032,0.00520889268761799,0.930370493238304,0.95083761470504,2032,0.00398969450568716,0.026483161098785,0.0422065977303236,2032,0.00372480887167893,0.962728357372474,0.977423436720925,2032,0.00372480887167893,0.962728357372474,0.977423436720925,0,,,,0,,,
"main_final_v003","M022_RARE_CROSSING_P05_n1000","power","main_primary","RARE_CROSSING_P05",1000,1000,"absolute","K3","6+",2032,0.945866141732283,0.0378937007874016,1,1,,,0.0508591813918485,0.0250062473901238,2032,0.00501981230516817,0.935159526935823,0.954890133930029,2032,0.004235777977285,0.0304258118652351,0.047105499886382,2032,0,0.998113085474288,1,2032,0,0.998113085474288,1,0,,,,0,,,
"main_final_v003","M025_TWO_ROOT_STRONG_n500","stress","main_primary","TWO_ROOT_STRONG",500,500,"absolute","K3","6+",2032,0.948818897637795,0.0398622047244094,0,0,,,0.338182629382097,0.0082906420707117,2032,0.00488860141360487,0.938362186768745,0.957581842712112,2032,0.00433995862033724,0.032188073578392,0.0492728172498955,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M026_TWO_ROOT_STRONG_n1000","stress","main_primary","TWO_ROOT_STRONG",1000,1000,"absolute","K3","6+",2032,0.948326771653543,0.0413385826771654,0,0,,,0.339270539827436,0.00412630782843504,2032,0.00491077404106897,0.937827822439857,0.957133812271833,2032,0.00441619827615063,0.0335134175218564,0.0508946576139339,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M030_RARE_EQUAL_P01_n100","stress","main_primary","RARE_EQUAL_P01",100,100,"absolute","K3","6+",1,0,1,0,0,,,0.0614294863894196,0.178252143125345,1,0,0,0.793450685622762,1,0,0.206549314377238,1,1,0,0,0.793450685622762,1,0,0,0.793450685622762,0,,,,0,,,
"main_final_v003","M031_RARE_EQUAL_P01_n250","stress","main_primary","RARE_EQUAL_P01",250,250,"absolute","K3","6+",85,0.811764705882353,0.188235294117647,0,0,,,0.0272406300187749,0.179535130121846,85,0.0423990521767104,0.71588975630597,0.880678565551151,85,0.0423990521767104,0.119321434448849,0.28411024369403,85,0,3.46944695195361e-18,0.0432394838140515,85,0,3.46944695195361e-18,0.0432394838140515,0,,,,0,,,
"main_final_v003","M032_RARE_EQUAL_P01_n500","stress","main_primary","RARE_EQUAL_P01",500,500,"absolute","K3","6+",786,0.951653944020356,0.0483460559796438,0,0,,,0.0161126133147717,0.159402829551654,786,0.00765083398228585,0.934338013435366,0.964576562484838,786,0.00765083398228585,0.035423437515162,0.0656619865646334,786,0,0,0.00486358215030871,786,0,0,0.00486358215030871,0,,,,0,,,
"main_final_v003","M034_RARE_NO_ROOT_P01_n250","stress","main_primary","RARE_NO_ROOT_P01",250,250,"absolute","K3","6+",102,0.931372549019608,0,0,0,,,0.0273945167205269,0.176730690693243,102,0.0250328654467239,0.865070449613252,0.966361779123133,102,0,0,0.0362944621464632,102,0,0,0.0362944621464632,102,0,0,0.0362944621464632,0,,,,0,,,
"main_final_v003","M035_RARE_NO_ROOT_P01_n500","stress","main_primary","RARE_NO_ROOT_P01",500,500,"absolute","K3","6+",776,0.983247422680412,0,0,0,,,0.0163330641892735,0.156811018976123,776,0.00460724559247777,0.971549974405948,0.990183967175176,776,0,4.33680868994202e-19,0.00492594844406365,776,0,4.33680868994202e-19,0.00492594844406365,776,0,4.33680868994202e-19,0.00492594844406365,0,,,,0,,,
"main_final_v003","M036_RARE_CROSSING_P01_n100","stress","main_primary","RARE_CROSSING_P01",100,100,"absolute","K3","6+",2,0.5,0.5,0,0,,,0.0603572000050933,0.193464918962638,2,0.353553390593274,0.0945312057342307,0.905468794265769,2,0.353553390593274,0.0945312057342307,0.905468794265769,2,0,0,0.657619772493347,2,0,0,0.657619772493347,0,,,,0,,,
"main_final_v003","M037_RARE_CROSSING_P01_n250","stress","main_primary","RARE_CROSSING_P01",250,250,"absolute","K3","6+",72,0.875,0.0555555555555556,0,0,,,0.0268701481419119,0.182387912458201,72,0.0389755977788952,0.779189462758392,0.932822157794265,72,0.0269951476613208,0.0218142159813167,0.134320159659979,72,0,0,0.0506511725964578,72,0,0,0.0506511725964578,0,,,,0,,,
"main_final_v003","M038_RARE_CROSSING_P01_n500","stress","main_primary","RARE_CROSSING_P01",500,500,"absolute","K3","6+",788,0.978426395939086,0.0050761421319797,0.0126903553299492,0.0126903553299492,,,0.0163095328323065,0.157479260139474,788,0.0051756192974957,0.965723255096467,0.986487558824476,788,0.00253162106556024,0.00197573038785985,0.0129786000387509,788,0.00398749794512444,0.00690751925896052,0.0232013599303177,788,0.00398749794512444,0.00690751925896052,0.0232013599303177,0,,,,0,,,
"main_final_v003","M039_RARE_CROSSING_P01_n1000","stress","main_primary","RARE_CROSSING_P01",1000,1000,"absolute","K3","6+",1900,0.974736842105263,0.0131578947368421,0.433684210526316,0.433684210526316,,,0.0123086338275245,0.111891758920855,1900,0.00360006803648592,0.966665276554916,0.980892615748501,1900,0.00261420859947048,0.00892822539602994,0.0193522065544568,1900,0.011369446963046,0.411556402617672,0.456079634599367,1900,0.011369446963046,0.411556402617672,0.456079634599367,0,,,,0,,,
"main_final_v003","M042_TWO_ROOT_n500","stress","main_primary","TWO_ROOT",500,500,"absolute","K3","6+",2032,0.949803149606299,0.0408464566929134,0,0,,,0.342986746015935,0.00826137240641511,2032,0.0048438778738139,0.939431646124659,0.958477172894533,2032,0.00439095928686782,0.0330713008354128,0.0503543795312099,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M043_TWO_ROOT_n1000","stress","main_primary","TWO_ROOT",1000,1000,"absolute","K3","6+",2032,0.951771653543307,0.0388779527559055,0,0,,,0.342910324034683,0.00413276613578528,2032,0.00475286761009267,0.941573583329943,0.96026481476592,2032,0.00428824027982887,0.031306227272423,0.0481898740175293,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M047_RARE_CROSSING_P01_nx100_ny400","stress","main_primary","RARE_CROSSING_P01",100,400,"absolute","K3","6+",413,0.886198547215496,0.0823244552058111,0,0,,,0.0190932652197961,0.165121648059741,413,0.0156265963545703,0.85194632280241,0.913332641776829,413,0.013524897611503,0.0595084399291279,0.112838761387997,413,0,8.67361737988404e-19,0.00921563519992031,413,0,8.67361737988404e-19,0.00921563519992031,0,,,,0,,,
"main_final_v003","M048_RARE_CROSSING_P01_nx400_ny100","stress","main_primary","RARE_CROSSING_P01",400,100,"absolute","K3","6+",1,0,1,0,0,,,0.0602225648045877,0.194483886690461,1,0,0,0.793450685622762,1,0,0.206549314377238,1,1,0,0,0.793450685622762,1,0,0,0.793450685622762,0,,,,0,,,
"main_final_v003","M052_TWO_ROOT_SV_POWER_n2000","power","main_primary","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","6+",2032,0.954232283464567,0.0359251968503937,0.424704724409449,0.399114173228346,,,0.114237073985779,0.00578409717026627,2032,0.00463601490316466,0.944256968172451,0.96249340376925,2032,0.00412850764023269,0.0286694898465067,0.0449322428284399,2032,0.010965466135813,0.403374697694005,0.446318902623351,2032,0.0108638235617216,0.378031079748753,0.420577992571887,0,,,,0,,,
"main_final_v003","M053_TWO_ROOT_SV_POWER_n4000","power","main_primary","TWO_ROOT_SV_POWER",4000,4000,"absolute","K3","6+",2032,0.943897637795276,0.0433070866141732,0.711614173228346,0.711614173228346,,,0.114240120480613,0.00288933202803901,2032,0.00510494622542254,0.933028943529037,0.953091138260144,2032,0.00451547987434917,0.0352851087291446,0.0530525454833161,2032,0.0100495681364316,0.69153262488335,0.73089712585872,2032,0.0100495681364316,0.69153262488335,0.73089712585872,0,,,,0,,,
"main_final_v003","M054_TWO_ROOT_SV_POWER_n8000","power","main_primary","TWO_ROOT_SV_POWER",8000,8000,"absolute","K3","6+",2032,0.948818897637795,0.0364173228346457,0.960629921259842,0.960629921259842,,,0.114272600688713,0.00144353495046481,2032,0.00488860141360487,0.938362186768745,0.957581842712112,2032,0.00415562785037454,0.0291079889034999,0.0454761385406144,2032,0.00431419076408234,0.951268478697485,0.968253025243395,2032,0.00431419076408234,0.951268478697485,0.968253025243395,0,,,,0,,,
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"signed","K3","6+",2032,0.965551181102362,0.0226377952755906,0,0,,,0.348594508761193,0.0367918740943385,2032,0.00404587970723441,0.956701877734963,0.972643573897593,2032,0.00329976477781418,0.0170147394672789,0.0300623344401423,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"signed","K3","6+",2032,0.970472440944882,0.0172244094488189,0,0,,,0.346699845018568,0.0147388253744075,2032,0.00375529038316506,0.962178019718808,0.976991379605425,2032,0.00288627361453003,0.0124107679742479,0.0238599634723297,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
