"study_id","cell_id","cell_class","variant_id","scenario_id","n_x","n_y","moment_type","interval_scope","configured_interval_ids","metric","successes","denominator","estimate","mcse","wilson_lower","wilson_upper"
"main_final_v003","M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",87,2032,0.0428149606299213,0.00449090505759238,0.0348417128633989,0.0525135465798943
"main_final_v003","M016_LN_WEAK_n250","power","main_primary","LN_WEAK",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1908,2032,0.938976377952756,0.0053102439442812,0.927717064703655,0.94857906939385
"main_final_v003","M016_LN_WEAK_n250","power","main_primary","LN_WEAK",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1908,2032,0.938976377952756,0.0053102439442812,0.927717064703655,0.94857906939385
"main_final_v003","M016_LN_WEAK_n250","power","main_primary","LN_WEAK",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1908,2032,0.938976377952756,0.0053102439442812,0.927717064703655,0.94857906939385
"main_final_v003","M016_LN_WEAK_n250","power","main_primary","LN_WEAK",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",69,2032,0.0339566929133858,0.00401790014983709,0.0269195767434516,0.0427525768548246
"main_final_v003","M017_LN_WEAK_n500","power","main_primary","LN_WEAK",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1896,2032,0.933070866141732,0.00554374269963078,0.921367704339931,0.943139692527563
"main_final_v003","M017_LN_WEAK_n500","power","main_primary","LN_WEAK",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1896,2032,0.933070866141732,0.00554374269963078,0.921367704339931,0.943139692527563
"main_final_v003","M017_LN_WEAK_n500","power","main_primary","LN_WEAK",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1896,2032,0.933070866141732,0.00554374269963078,0.921367704339931,0.943139692527563
"main_final_v003","M017_LN_WEAK_n500","power","main_primary","LN_WEAK",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",72,2032,0.0354330708661417,0.00410117903365734,0.0282313910182992,0.0443879468874799
"main_final_v003","M018_LN_WEAK_n1000","power","main_primary","LN_WEAK",1000,1000,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1906,2032,0.937992125984252,0.00535009095403383,0.926657035735333,0.947674308823837
"main_final_v003","M018_LN_WEAK_n1000","power","main_primary","LN_WEAK",1000,1000,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1906,2032,0.937992125984252,0.00535009095403383,0.926657035735333,0.947674308823837
"main_final_v003","M018_LN_WEAK_n1000","power","main_primary","LN_WEAK",1000,1000,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1906,2032,0.937992125984252,0.00535009095403383,0.926657035735333,0.947674308823837
"main_final_v003","M018_LN_WEAK_n1000","power","main_primary","LN_WEAK",1000,1000,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",62,2032,0.030511811023622,0.00381542922914301,0.0238743110237534,0.0389210791903496
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1800,2032,0.885826771653543,0.00705496217404927,0.871265159388336,0.898932339639068
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1800,2032,0.885826771653543,0.00705496217404927,0.871265159388336,0.898932339639068
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1800,2032,0.885826771653543,0.00705496217404927,0.871265159388336,0.898932339639068
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",143,2032,0.0703740157480315,0.00567411903285259,0.0600445761572877,0.0823247903593914
"main_final_v003","M020_RARE_CROSSING_P05_n250","power","main_primary","RARE_CROSSING_P05",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1893,2032,0.931594488188976,0.00560011765927153,0.91978423859597,0.941775973964022
"main_final_v003","M020_RARE_CROSSING_P05_n250","power","main_primary","RARE_CROSSING_P05",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1893,2032,0.931594488188976,0.00560011765927153,0.91978423859597,0.941775973964022
"main_final_v003","M020_RARE_CROSSING_P05_n250","power","main_primary","RARE_CROSSING_P05",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1893,2032,0.931594488188976,0.00560011765927153,0.91978423859597,0.941775973964022
"main_final_v003","M020_RARE_CROSSING_P05_n250","power","main_primary","RARE_CROSSING_P05",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",76,2032,0.0374015748031496,0.00420925916278684,0.0299861572251528,0.0465627597572967
"main_final_v003","M021_RARE_CROSSING_P05_n500","power","main_primary","RARE_CROSSING_P05",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1906,2032,0.937992125984252,0.00535009095403383,0.926657035735333,0.947674308823837
