"order","delta_hat","variance_hat","standard_error","critical_value","half_width","lower","upper","studentized","sign_status"
0.45625,0.0525313399243947,0.660073278109291,0.00787145499081212,2.22823852982312,0.017539479296296,0.0349918606280987,0.0700708192206908,6.67365054944879,"positive"
0.4575,0.0528402439079734,0.668447052005081,0.00792122677707689,2.22823852982312,0.0176503827081493,0.0351898611998241,0.0704906266161227,6.67071470051671,"positive"
0.45875,0.0531510426475454,0.676930012841411,0.00797133067954093,2.22823852982312,0.0177620261541142,0.0353890164934312,0.0709130688016596,6.66777540467138,"positive"
0.46,0.0534637482044145,0.685523618068879,0.00802176900232022,2.22823852982312,0.0178744147683107,0.0355893334361038,0.0713381629727252,6.66483268079032,"positive"
0.46125,0.0537783727190872,0.694229344981143,0.0080725440659415,2.22823852982312,0.0179875537214258,0.0357908189976613,0.071765926440513,6.66188654775897,"positive"
0.4625,0.0540949284118057,0.70304869098962,0.00812365820746129,2.22823852982312,0.0181014482209791,0.0359934801908266,0.0721963766327847,6.65893702447026,"positive"
0.46375,0.0544134275830854,0.711983173902033,0.00817511378058572,2.22823852982312,0.018216103511589,0.0361973240714964,0.0726295310946744,6.65598412982417,"positive"
0.465,0.0547338826142555,0.721034332204879,0.00822691315579125,2.22823852982312,0.0183315248752428,0.0364023577390127,0.0730654074894982,6.65302788272733,"positive"
0.46625,0.0550563059680032,0.730203725349859,0.00827905872044631,2.22823852982312,0.0184477176315665,0.0366085883364366,0.0735040235995697,6.65006830209258,"positive"
0.4675,0.0553807101889222,0.739492934044331,0.00833155287893378,2.22823852982312,0.018564687138099,0.0368160230508232,0.0739453973270212,6.64710540683857,"positive"
